date,site_id,site_name,day_of_week,month,target_tonnes,actual_tonnes,shortfall_tonnes,shortfall_pct,shortfall_risk_tier,primary_driver,rainfall_mm,soil_moisture_pct,surface_temp_c,ndvi,total_downtime_hours,excavator_downtime_hours,drill_downtime_hours,dumper_downtime_hours,fleet_utilization_pct,blasting_delay_hours,weather_stoppage_hours,labor_attendance_pct,truck_dispatch_trips
2023-04-19,ukwa,Ukwa Mine,Wednesday,4,606,590,16,2.64,Low,nominal_operations,9.4,16.6,37.0,0.18,2.6,0.4,0.7,1.5,98.0,0.0,0.0,94.5,26
2023-04-20,ukwa,Ukwa Mine,Thursday,4,631,572,59,9.35,Medium,equipment_downtime,0.0,16.0,38.6,0.18,4.7,0.9,0.6,3.2,96.7,0.8,0.0,87.9,23
2023-04-21,ukwa,Ukwa Mine,Friday,4,618,551,67,10.84,Medium,equipment_downtime,0.0,12.1,37.6,0.18,4.5,1.0,1.0,2.5,96.8,0.0,0.0,92.3,19
2023-04-22,ukwa,Ukwa Mine,Saturday,4,612,534,78,12.75,Medium,equipment_downtime,0.0,15.2,39.7,0.239,5.1,1.1,1.6,2.4,96.4,0.0,0.0,95.4,22
2023-04-23,ukwa,Ukwa Mine,Sunday,4,637,551,86,13.5,Medium,labor_attendance,0.0,15.2,38.5,0.202,4.5,1.3,0.6,2.6,96.8,0.0,0.0,83.7,23
2023-04-24,ukwa,Ukwa Mine,Monday,4,633,571,62,9.79,Medium,equipment_downtime,0.0,10.4,38.7,0.186,6.5,0.4,1.9,4.2,95.4,0.0,0.0,95.0,21
2023-04-25,ukwa,Ukwa Mine,Tuesday,4,618,527,91,14.72,Medium,equipment_downtime,0.0,16.9,38.8,0.271,6.2,0.7,2.3,3.2,95.6,0.0,0.0,97.3,21
2023-04-26,ukwa,Ukwa Mine,Wednesday,4,645,448,197,30.54,High,equipment_downtime,7.3,17.8,39.5,0.18,18.2,6.5,2.0,9.7,87.0,0.0,0.0,96.4,17
2023-04-27,ukwa,Ukwa Mine,Thursday,4,621,479,142,22.87,High,equipment_downtime,0.0,12.1,37.4,0.192,6.6,1.1,1.6,3.9,95.3,1.5,0.0,87.3,21
2023-04-28,ukwa,Ukwa Mine,Friday,4,625,583,42,6.72,Medium,equipment_downtime,0.0,13.5,37.4,0.221,3.9,0.9,0.9,2.1,97.2,0.0,0.0,95.6,22
2023-04-29,ukwa,Ukwa Mine,Saturday,4,653,593,60,9.19,Medium,equipment_downtime,0.0,17.4,39.8,0.183,4.0,0.3,0.2,3.5,97.2,0.0,0.0,92.2,21
2023-04-30,ukwa,Ukwa Mine,Sunday,4,619,572,47,7.59,Medium,equipment_downtime,0.0,10.1,39.6,0.237,4.8,0.9,0.3,3.6,96.6,0.2,0.0,89.4,22
2023-05-01,ukwa,Ukwa Mine,Monday,5,609,548,61,10.02,Medium,equipment_downtime,1.9,17.5,38.3,0.198,5.5,1.2,2.3,2.0,96.1,0.0,0.0,93.9,20
2023-05-02,ukwa,Ukwa Mine,Tuesday,5,610,493,117,19.18,High,equipment_downtime,0.0,14.1,37.9,0.222,6.8,1.3,3.2,2.3,95.2,0.0,0.0,91.6,23
2023-05-03,ukwa,Ukwa Mine,Wednesday,5,628,565,63,10.03,Medium,equipment_downtime,0.0,16.4,36.8,0.219,3.5,0.3,1.1,2.1,97.5,0.0,0.0,92.6,23
2023-05-04,ukwa,Ukwa Mine,Thursday,5,631,613,18,2.85,Low,nominal_operations,0.0,15.9,37.2,0.18,2.6,0.7,0.7,1.2,98.0,0.0,0.0,92.4,25
2023-05-05,ukwa,Ukwa Mine,Friday,5,629,568,61,9.7,Medium,equipment_downtime,4.9,21.8,38.2,0.213,5.4,1.4,0.8,3.2,96.2,0.0,0.0,93.5,25
2023-05-06,ukwa,Ukwa Mine,Saturday,5,622,572,50,8.04,Medium,equipment_downtime,0.0,12.4,38.4,0.18,5.3,1.3,1.3,2.7,96.2,0.0,0.0,88.0,25
2023-05-07,ukwa,Ukwa Mine,Sunday,5,622,582,40,6.43,Medium,equipment_downtime,0.0,16.5,40.6,0.275,4.0,0.6,1.0,2.4,97.2,0.5,0.0,93.4,22
2023-05-08,ukwa,Ukwa Mine,Monday,5,635,603,32,5.04,Low,equipment_downtime,0.0,19.5,39.8,0.18,4.8,1.1,2.0,1.7,96.6,0.0,0.0,92.0,24
2023-05-09,ukwa,Ukwa Mine,Tuesday,5,617,542,75,12.16,Medium,equipment_downtime,0.0,15.8,40.5,0.18,4.3,1.0,1.1,2.2,96.9,0.0,0.0,86.4,22
2023-05-10,ukwa,Ukwa Mine,Wednesday,5,623,582,41,6.58,Medium,equipment_downtime,0.0,14.5,38.8,0.193,3.5,1.0,0.9,1.6,97.5,1.1,0.0,93.5,23
2023-05-11,ukwa,Ukwa Mine,Thursday,5,618,473,145,23.46,High,equipment_downtime,0.0,14.7,39.1,0.222,15.6,9.8,1.0,4.8,88.9,0.0,0.0,99.0,18
2023-05-12,ukwa,Ukwa Mine,Friday,5,629,509,120,19.08,High,equipment_downtime,0.0,16.2,38.3,0.212,7.3,1.8,1.0,4.5,94.8,2.1,0.0,88.3,23
2023-05-13,ukwa,Ukwa Mine,Saturday,5,610,570,40,6.56,Medium,equipment_downtime,0.0,19.2,40.4,0.197,4.3,0.4,0.7,3.2,96.9,0.0,0.0,96.1,20
2023-05-14,ukwa,Ukwa Mine,Sunday,5,632,564,68,10.76,Medium,equipment_downtime,0.0,19.2,34.0,0.217,5.7,0.2,1.3,4.2,95.9,0.0,0.0,98.5,20
2023-05-15,ukwa,Ukwa Mine,Monday,5,630,546,84,13.33,Medium,equipment_downtime,0.0,18.0,37.5,0.182,6.5,0.6,2.2,3.7,95.4,0.0,0.0,95.5,22
2023-05-16,ukwa,Ukwa Mine,Tuesday,5,622,575,47,7.56,Medium,equipment_downtime,0.0,13.5,37.5,0.226,4.9,0.9,0.5,3.5,96.5,0.0,0.0,92.4,19
2023-05-17,ukwa,Ukwa Mine,Wednesday,5,613,569,44,7.18,Medium,equipment_downtime,0.0,19.5,38.4,0.215,4.1,0.3,1.3,2.5,97.1,0.0,0.0,90.9,23
2023-05-18,ukwa,Ukwa Mine,Thursday,5,610,572,38,6.23,Medium,equipment_downtime,0.0,18.8,36.5,0.243,4.2,1.2,1.8,1.2,97.0,0.0,0.0,94.3,25
2023-05-19,ukwa,Ukwa Mine,Friday,5,610,528,82,13.44,Medium,equipment_downtime,0.0,18.2,42.0,0.272,5.3,0.4,0.7,4.2,96.2,0.0,0.0,86.6,21
2023-05-20,ukwa,Ukwa Mine,Saturday,5,614,565,49,7.98,Medium,equipment_downtime,0.0,13.7,39.0,0.18,5.2,1.0,0.8,3.4,96.3,0.0,0.0,92.4,21
2023-05-21,ukwa,Ukwa Mine,Sunday,5,642,585,57,8.88,Medium,equipment_downtime,0.0,20.6,39.0,0.214,6.1,0.8,1.3,4.0,95.7,0.0,0.0,96.2,21
2023-05-22,ukwa,Ukwa Mine,Monday,5,622,549,73,11.74,Medium,equipment_downtime,0.0,17.2,40.4,0.265,5.5,1.1,0.5,3.9,96.1,0.0,0.0,92.8,18
2023-05-23,ukwa,Ukwa Mine,Tuesday,5,625,524,101,16.16,Medium,equipment_downtime,0.0,13.8,42.7,0.219,5.5,1.3,1.5,2.7,96.1,0.0,0.0,87.7,21
2023-05-24,ukwa,Ukwa Mine,Wednesday,5,623,514,109,17.5,Medium,equipment_downtime,0.0,17.4,39.4,0.206,4.4,1.2,1.2,2.0,96.9,1.5,0.0,94.9,22
2023-05-25,ukwa,Ukwa Mine,Thursday,5,619,450,169,27.3,High,equipment_downtime,0.0,16.9,37.2,0.18,10.1,2.7,1.8,5.6,92.8,0.4,0.0,87.7,14
2023-05-26,ukwa,Ukwa Mine,Friday,5,639,566,73,11.42,Medium,equipment_downtime,0.0,18.7,38.2,0.223,4.8,1.4,0.8,2.6,96.6,0.0,0.0,92.6,24
2023-05-27,ukwa,Ukwa Mine,Saturday,5,633,143,490,77.41,High,equipment_downtime,0.0,21.4,39.2,0.259,44.1,5.3,1.9,36.9,68.6,0.0,0.0,96.8,5
2023-05-28,ukwa,Ukwa Mine,Sunday,5,624,518,106,16.99,Medium,equipment_downtime,0.0,16.1,38.5,0.212,10.6,0.9,1.4,8.3,92.5,0.0,0.0,88.0,22
2023-05-29,ukwa,Ukwa Mine,Monday,5,619,504,115,18.58,High,equipment_downtime,0.0,16.1,38.3,0.235,7.6,1.5,1.9,4.2,94.6,0.0,0.0,89.4,20
2023-05-30,ukwa,Ukwa Mine,Tuesday,5,617,561,56,9.08,Medium,equipment_downtime,0.0,19.1,41.2,0.246,4.6,0.3,1.2,3.1,96.7,0.0,0.0,90.2,18
2023-05-31,ukwa,Ukwa Mine,Wednesday,5,602,475,127,21.1,High,labor_attendance,0.0,19.3,36.4,0.24,5.1,0.8,2.3,2.0,96.4,0.0,0.0,82.1,15
2023-06-01,ukwa,Ukwa Mine,Thursday,6,587,540,47,8.01,Medium,equipment_downtime,20.6,33.5,37.4,0.22,6.8,1.3,1.8,3.7,95.2,0.0,0.0,98.6,18
2023-06-02,ukwa,Ukwa Mine,Friday,6,596,508,88,14.77,Medium,equipment_downtime,0.6,21.4,39.9,0.249,6.1,1.3,2.0,2.8,95.7,0.0,0.0,93.9,25
2023-06-03,ukwa,Ukwa Mine,Saturday,6,607,493,114,18.78,High,equipment_downtime,2.6,19.0,41.4,0.18,6.2,1.1,1.7,3.4,95.6,2.0,0.0,98.3,20
2023-06-04,ukwa,Ukwa Mine,Sunday,6,573,511,62,10.82,Medium,equipment_downtime,4.3,25.7,37.0,0.246,4.8,0.2,1.2,3.4,96.6,0.0,0.0,91.1,16
2023-06-05,ukwa,Ukwa Mine,Monday,6,606,319,287,47.36,High,weather_stoppage,39.3,30.0,37.2,0.235,5.9,0.2,1.4,4.3,95.8,0.0,4.7,90.0,16
2023-06-06,ukwa,Ukwa Mine,Tuesday,6,600,539,61,10.17,Medium,equipment_downtime,12.2,28.4,33.3,0.265,4.8,1.3,1.5,2.0,96.6,0.0,0.0,94.2,20
2023-06-07,ukwa,Ukwa Mine,Wednesday,6,608,549,59,9.7,Medium,equipment_downtime,2.6,27.3,36.8,0.214,5.0,0.7,0.3,4.0,96.4,0.0,0.0,92.2,23
2023-06-08,ukwa,Ukwa Mine,Thursday,6,611,87,524,85.76,High,weather_stoppage,82.2,46.4,31.5,0.304,3.9,0.7,1.3,1.9,97.2,0.1,11.7,94.6,5
2023-06-09,ukwa,Ukwa Mine,Friday,6,617,508,109,17.67,Medium,equipment_downtime,2.1,24.5,37.8,0.286,6.1,1.2,1.1,3.8,95.7,0.0,0.0,86.7,20
2023-06-10,ukwa,Ukwa Mine,Saturday,6,620,552,68,10.97,Medium,equipment_downtime,0.8,22.7,37.1,0.248,3.7,0.3,1.6,1.8,97.4,0.0,0.0,92.1,25
2023-06-11,ukwa,Ukwa Mine,Sunday,6,604,540,64,10.6,Medium,equipment_downtime,0.4,22.2,38.4,0.248,5.5,0.8,0.4,4.3,96.1,0.0,0.0,99.0,24
2023-06-12,ukwa,Ukwa Mine,Monday,6,590,429,161,27.29,High,weather_stoppage,29.1,31.2,37.4,0.3,5.5,1.4,1.8,2.3,96.1,0.0,2.5,94.7,16
2023-06-13,ukwa,Ukwa Mine,Tuesday,6,619,383,236,38.13,High,weather_stoppage,39.3,35.8,34.7,0.249,3.6,1.2,1.1,1.3,97.4,0.0,4.7,92.2,16
2023-06-14,ukwa,Ukwa Mine,Wednesday,6,590,432,158,26.78,High,weather_stoppage,30.8,30.4,34.2,0.355,5.1,0.8,2.0,2.3,96.4,0.0,2.7,90.3,15
2023-06-15,ukwa,Ukwa Mine,Thursday,6,621,285,336,54.11,High,equipment_downtime,11.4,29.4,38.5,0.296,26.5,18.9,0.9,6.7,81.1,0.0,0.0,93.6,14
2023-06-16,ukwa,Ukwa Mine,Friday,6,592,605,0,0.0,Low,nominal_operations,4.9,28.7,38.8,0.205,3.2,0.7,0.4,2.1,97.7,0.0,0.0,94.1,22
2023-06-17,ukwa,Ukwa Mine,Saturday,6,593,450,143,24.11,High,equipment_downtime,1.8,21.7,38.3,0.238,8.2,1.1,0.8,6.3,94.2,0.0,0.0,87.7,19
2023-06-18,ukwa,Ukwa Mine,Sunday,6,613,548,65,10.6,Medium,equipment_downtime,2.0,32.1,39.5,0.263,5.4,0.7,0.6,4.1,96.2,0.0,0.0,95.0,18
2023-06-19,ukwa,Ukwa Mine,Monday,6,589,415,174,29.54,High,equipment_downtime,2.0,26.1,37.6,0.288,16.8,1.0,14.4,1.4,88.0,0.0,0.0,93.6,15
2023-06-20,ukwa,Ukwa Mine,Tuesday,6,609,407,202,33.17,High,equipment_downtime,16.8,28.5,34.1,0.279,15.8,1.0,0.4,14.4,88.7,0.0,0.0,97.4,14
2023-06-21,ukwa,Ukwa Mine,Wednesday,6,597,479,118,19.77,High,blasting_delays,7.5,28.2,39.1,0.307,3.4,1.4,0.3,1.7,97.6,2.1,0.0,88.4,21
2023-06-22,ukwa,Ukwa Mine,Thursday,6,595,276,319,53.61,High,weather_stoppage,42.9,40.1,34.1,0.246,4.1,1.0,1.0,2.1,97.1,0.0,5.1,86.3,10
2023-06-23,ukwa,Ukwa Mine,Friday,6,592,568,24,4.05,Low,equipment_downtime,4.3,29.9,40.8,0.385,4.9,0.7,0.3,3.9,96.5,0.0,0.0,96.4,24
2023-06-24,ukwa,Ukwa Mine,Saturday,6,595,578,17,2.86,Low,nominal_operations,0.4,30.3,38.7,0.279,4.8,0.4,1.3,3.1,96.6,0.0,0.0,90.0,23
2023-06-25,ukwa,Ukwa Mine,Sunday,6,594,87,507,85.35,High,weather_stoppage,64.2,43.9,32.4,0.257,5.9,0.9,1.3,3.7,95.8,0.0,9.1,88.2,5
2023-06-26,ukwa,Ukwa Mine,Monday,6,615,531,84,13.66,Medium,equipment_downtime,15.2,31.3,33.1,0.271,5.0,1.2,1.5,2.3,96.4,0.0,0.0,88.3,23
2023-06-27,ukwa,Ukwa Mine,Tuesday,6,593,212,381,64.25,High,weather_stoppage,54.0,38.2,33.5,0.295,3.1,1.2,0.5,1.4,97.8,0.0,7.7,99.0,10
2023-06-28,ukwa,Ukwa Mine,Wednesday,6,610,568,42,6.89,Medium,equipment_downtime,4.3,29.5,38.8,0.356,4.7,0.7,1.0,3.0,96.7,0.0,0.0,86.8,23
2023-06-29,ukwa,Ukwa Mine,Thursday,6,622,535,87,13.99,Medium,equipment_downtime,1.8,33.3,38.1,0.335,4.3,1.3,0.6,2.4,96.9,0.0,0.0,86.7,24
2023-06-30,ukwa,Ukwa Mine,Friday,6,605,541,64,10.58,Medium,equipment_downtime,0.9,27.4,39.8,0.372,4.1,1.1,1.2,1.8,97.1,0.5,0.0,90.8,20
2023-07-01,ukwa,Ukwa Mine,Saturday,7,589,562,27,4.58,Low,equipment_downtime,10.1,33.5,40.0,0.34,3.0,0.2,1.7,1.1,97.9,0.0,0.0,97.3,22
2023-07-02,ukwa,Ukwa Mine,Sunday,7,578,87,491,84.95,High,weather_stoppage,58.7,47.3,27.3,0.291,9.6,3.7,0.9,5.0,93.2,0.0,8.5,86.0,5
2023-07-03,ukwa,Ukwa Mine,Monday,7,572,510,62,10.84,Medium,equipment_downtime,24.9,36.4,35.3,0.324,3.9,0.4,0.5,3.0,97.2,0.2,0.0,94.5,23
2023-07-04,ukwa,Ukwa Mine,Tuesday,7,570,535,35,6.14,Medium,equipment_downtime,20.6,37.4,36.8,0.318,4.8,1.3,1.9,1.6,96.6,0.0,0.0,88.8,22
2023-07-05,ukwa,Ukwa Mine,Wednesday,7,577,411,166,28.77,High,equipment_downtime,0.4,31.6,37.3,0.363,15.8,10.2,1.7,3.9,88.7,0.0,0.0,96.3,15
2023-07-06,ukwa,Ukwa Mine,Thursday,7,581,485,96,16.52,Medium,equipment_downtime,16.8,37.3,39.6,0.283,12.8,4.1,1.4,7.3,90.9,0.0,0.0,94.2,19
2023-07-07,ukwa,Ukwa Mine,Friday,7,582,457,125,21.48,High,equipment_downtime,19.0,39.9,37.9,0.362,6.2,0.5,1.5,4.2,95.6,1.5,0.0,90.4,17
2023-07-08,ukwa,Ukwa Mine,Saturday,7,578,526,52,9.0,Medium,equipment_downtime,7.1,38.5,36.3,0.271,5.8,0.6,1.5,3.7,95.9,0.0,0.0,95.9,20
2023-07-09,ukwa,Ukwa Mine,Sunday,7,568,235,333,58.63,High,weather_stoppage,41.0,49.6,32.3,0.367,4.6,0.3,0.5,3.8,96.7,0.0,4.0,89.0,9
2023-07-10,ukwa,Ukwa Mine,Monday,7,578,343,235,40.66,High,equipment_downtime,25.9,37.9,33.5,0.379,15.1,12.0,0.9,2.2,89.2,0.0,2.2,95.8,16
2023-07-11,ukwa,Ukwa Mine,Tuesday,7,562,512,50,8.9,Medium,equipment_downtime,1.5,32.9,39.2,0.349,5.2,0.6,1.9,2.7,96.3,0.0,0.0,93.7,19
2023-07-12,ukwa,Ukwa Mine,Wednesday,7,595,488,107,17.98,Medium,equipment_downtime,4.6,31.8,37.4,0.332,6.2,1.4,0.9,3.9,95.6,1.6,0.0,90.3,20
2023-07-13,ukwa,Ukwa Mine,Thursday,7,584,517,67,11.47,Medium,equipment_downtime,3.3,37.0,34.6,0.294,5.5,0.3,1.9,3.3,96.1,0.0,0.0,99.0,16
2023-07-14,ukwa,Ukwa Mine,Friday,7,577,469,108,18.72,High,equipment_downtime,10.0,36.1,34.0,0.4,5.3,1.3,0.2,3.8,96.2,0.6,0.0,92.9,22
2023-07-15,ukwa,Ukwa Mine,Saturday,7,590,536,54,9.15,Medium,equipment_downtime,9.1,38.4,35.6,0.397,6.6,1.3,1.9,3.4,95.3,0.0,0.0,95.7,19
2023-07-16,ukwa,Ukwa Mine,Sunday,7,573,516,57,9.95,Medium,equipment_downtime,0.7,36.6,39.7,0.355,4.6,0.9,1.6,2.1,96.7,0.0,0.0,97.5,20
2023-07-17,ukwa,Ukwa Mine,Monday,7,570,478,92,16.14,Medium,equipment_downtime,1.0,37.9,35.9,0.35,5.8,0.3,1.5,4.0,95.9,0.0,0.0,92.9,21
2023-07-18,ukwa,Ukwa Mine,Tuesday,7,584,521,63,10.79,Medium,equipment_downtime,23.8,37.0,33.5,0.355,5.3,0.7,0.7,3.9,96.2,0.6,0.0,93.4,22
2023-07-19,ukwa,Ukwa Mine,Wednesday,7,568,271,297,52.29,High,weather_stoppage,37.5,46.0,36.4,0.43,4.1,1.2,0.5,2.4,97.1,0.7,4.2,91.8,13
2023-07-20,ukwa,Ukwa Mine,Thursday,7,581,482,99,17.04,Medium,blasting_delays,2.7,36.2,37.9,0.339,2.4,0.4,0.4,1.6,98.0,4.9,0.0,98.1,21
2023-07-21,ukwa,Ukwa Mine,Friday,7,580,526,54,9.31,Medium,equipment_downtime,2.7,36.6,38.5,0.361,6.1,0.9,1.4,3.8,95.7,0.0,0.0,92.4,21
2023-07-22,ukwa,Ukwa Mine,Saturday,7,567,420,147,25.93,High,equipment_downtime,1.7,38.8,37.5,0.431,14.1,5.4,1.4,7.3,90.0,0.0,0.0,92.1,18
2023-07-23,ukwa,Ukwa Mine,Sunday,7,581,536,45,7.75,Medium,equipment_downtime,2.0,32.0,33.0,0.35,4.9,1.1,2.5,1.3,96.5,0.0,0.0,97.2,21
2023-07-24,ukwa,Ukwa Mine,Monday,7,593,216,377,63.58,High,weather_stoppage,42.5,46.8,28.1,0.382,6.3,1.1,1.3,3.9,95.5,2.5,4.7,97.1,6
2023-07-25,ukwa,Ukwa Mine,Tuesday,7,572,459,113,19.76,High,weather_stoppage,22.2,46.8,33.6,0.438,4.4,0.7,0.5,3.2,96.9,0.0,0.0,92.7,18
2023-07-26,ukwa,Ukwa Mine,Wednesday,7,567,476,91,16.05,Medium,equipment_downtime,20.2,40.1,32.1,0.425,3.2,1.1,0.6,1.5,97.7,0.0,0.0,96.4,17
2023-07-27,ukwa,Ukwa Mine,Thursday,7,577,494,83,14.38,Medium,equipment_downtime,19.3,43.3,31.7,0.49,5.5,0.8,1.8,2.9,96.1,0.0,0.0,91.6,20
2023-07-28,ukwa,Ukwa Mine,Friday,7,569,513,56,9.84,Medium,equipment_downtime,4.8,38.3,33.7,0.496,3.4,0.5,0.4,2.5,97.6,0.2,0.0,89.7,20
2023-07-29,ukwa,Ukwa Mine,Saturday,7,584,521,63,10.79,Medium,equipment_downtime,3.1,38.9,33.6,0.44,5.7,0.4,0.9,4.4,95.9,0.0,0.0,94.0,19
2023-07-30,ukwa,Ukwa Mine,Sunday,7,578,330,248,42.91,High,weather_stoppage,39.6,44.7,35.0,0.325,5.9,1.2,0.9,3.8,95.8,0.0,3.9,97.9,9
2023-07-31,ukwa,Ukwa Mine,Monday,7,565,302,263,46.55,High,equipment_downtime,5.0,40.7,33.6,0.394,22.5,15.5,1.1,5.9,84.0,0.0,0.0,93.2,10
2023-08-01,ukwa,Ukwa Mine,Tuesday,8,570,459,111,19.47,High,equipment_downtime,3.8,43.2,36.6,0.389,4.1,1.0,0.5,2.6,97.1,0.0,0.0,88.0,17
2023-08-02,ukwa,Ukwa Mine,Wednesday,8,564,422,142,25.18,High,equipment_downtime,4.8,38.4,39.8,0.441,11.4,7.4,1.5,2.5,91.9,0.0,0.0,94.4,16
2023-08-03,ukwa,Ukwa Mine,Thursday,8,550,528,22,4.0,Low,equipment_downtime,0.3,36.9,32.7,0.508,4.2,0.5,1.0,2.7,97.0,0.0,0.0,99.0,22
2023-08-04,ukwa,Ukwa Mine,Friday,8,556,92,464,83.45,High,equipment_downtime,33.3,49.5,32.1,0.417,21.9,11.0,1.8,9.1,84.4,0.0,4.0,91.1,5
2023-08-05,ukwa,Ukwa Mine,Saturday,8,560,509,51,9.11,Medium,equipment_downtime,2.3,36.6,34.2,0.443,5.3,0.5,0.7,4.1,96.2,0.0,0.0,93.8,18
2023-08-06,ukwa,Ukwa Mine,Sunday,8,563,524,39,6.93,Medium,equipment_downtime,0.4,38.4,35.8,0.411,5.3,0.5,0.3,4.5,96.2,0.0,0.0,90.8,22
2023-08-07,ukwa,Ukwa Mine,Monday,8,556,491,65,11.69,Medium,equipment_downtime,0.6,37.3,34.8,0.414,4.3,1.5,1.7,1.1,96.9,0.0,0.0,91.9,18
2023-08-08,ukwa,Ukwa Mine,Tuesday,8,557,433,124,22.26,High,equipment_downtime,0.4,40.6,34.0,0.429,9.2,1.2,1.8,6.2,93.4,0.0,0.0,97.2,17
2023-08-09,ukwa,Ukwa Mine,Wednesday,8,547,286,261,47.71,High,equipment_downtime,2.6,37.8,37.1,0.452,22.4,16.8,1.2,4.4,84.0,0.0,0.0,84.3,9
2023-08-10,ukwa,Ukwa Mine,Thursday,8,556,468,88,15.83,Medium,labor_attendance,6.9,40.6,33.4,0.466,4.1,0.7,1.1,2.3,97.1,0.0,0.0,81.4,17
2023-08-11,ukwa,Ukwa Mine,Friday,8,558,289,269,48.21,High,weather_stoppage,30.9,47.2,30.0,0.391,4.9,0.9,0.3,3.7,96.5,0.0,4.2,88.0,10
2023-08-12,ukwa,Ukwa Mine,Saturday,8,559,483,76,13.6,Medium,equipment_downtime,12.7,37.9,30.5,0.514,3.3,0.3,0.3,2.7,97.6,0.0,0.0,89.4,17
2023-08-13,ukwa,Ukwa Mine,Sunday,8,549,426,123,22.4,High,equipment_downtime,4.2,39.5,32.8,0.503,3.6,0.6,1.7,1.3,97.4,1.7,0.0,97.9,15
2023-08-14,ukwa,Ukwa Mine,Monday,8,555,439,116,20.9,High,equipment_downtime,0.3,36.0,30.6,0.424,5.9,1.4,1.9,2.6,95.8,0.0,0.0,94.9,16
2023-08-15,ukwa,Ukwa Mine,Tuesday,8,557,364,193,34.65,High,weather_stoppage,26.4,44.4,31.5,0.455,6.4,0.7,1.9,3.8,95.4,0.0,2.6,91.3,13
2023-08-16,ukwa,Ukwa Mine,Wednesday,8,549,438,111,20.22,High,equipment_downtime,4.1,41.5,31.6,0.464,5.8,1.3,1.0,3.5,95.9,0.0,0.0,91.5,15
2023-08-17,ukwa,Ukwa Mine,Thursday,8,548,505,43,7.85,Medium,equipment_downtime,1.0,35.3,31.3,0.426,4.4,1.0,1.2,2.2,96.9,0.0,0.0,89.2,19
2023-08-18,ukwa,Ukwa Mine,Friday,8,532,404,128,24.06,High,equipment_downtime,5.9,38.0,33.4,0.513,5.1,0.6,0.8,3.7,96.4,2.8,0.0,92.2,15
2023-08-19,ukwa,Ukwa Mine,Saturday,8,555,492,63,11.35,Medium,equipment_downtime,1.7,36.6,32.4,0.455,3.6,1.2,0.3,2.1,97.4,0.0,0.0,87.2,16
2023-08-20,ukwa,Ukwa Mine,Sunday,8,576,496,80,13.89,Medium,equipment_downtime,1.2,40.7,29.6,0.483,5.2,0.8,0.5,3.9,96.3,0.0,0.0,93.8,19
2023-08-21,ukwa,Ukwa Mine,Monday,8,551,457,94,17.06,Medium,equipment_downtime,4.3,41.2,30.7,0.502,6.4,0.8,1.2,4.4,95.4,0.0,0.0,90.7,18
2023-08-22,ukwa,Ukwa Mine,Tuesday,8,531,433,98,18.46,High,equipment_downtime,2.2,39.0,29.6,0.477,7.5,0.5,2.6,4.4,94.7,0.0,0.0,91.0,18
2023-08-23,ukwa,Ukwa Mine,Wednesday,8,587,87,500,85.18,High,weather_stoppage,59.6,55.0,26.7,0.551,4.8,0.6,0.9,3.3,96.6,0.0,7.0,93.6,5
2023-08-24,ukwa,Ukwa Mine,Thursday,8,570,478,92,16.14,Medium,equipment_downtime,3.0,34.5,32.2,0.652,5.9,1.3,0.6,4.0,95.8,0.0,0.0,97.0,18
2023-08-25,ukwa,Ukwa Mine,Friday,8,536,384,152,28.36,High,equipment_downtime,4.4,36.3,32.6,0.548,13.5,4.2,1.4,7.9,90.4,1.1,0.0,99.0,14
2023-08-26,ukwa,Ukwa Mine,Saturday,8,567,550,17,3.0,Low,nominal_operations,1.9,39.6,30.4,0.475,2.9,1.2,0.2,1.5,97.9,0.0,0.0,95.1,23
2023-08-27,ukwa,Ukwa Mine,Sunday,8,558,507,51,9.14,Medium,equipment_downtime,1.2,38.1,32.3,0.487,5.7,1.1,2.7,1.9,95.9,0.0,0.0,92.5,20
2023-08-28,ukwa,Ukwa Mine,Monday,8,550,87,463,84.18,High,weather_stoppage,76.0,57.2,21.3,0.554,5.6,1.0,1.9,2.7,96.0,0.0,11.1,90.9,5
2023-08-29,ukwa,Ukwa Mine,Tuesday,8,550,436,114,20.73,High,equipment_downtime,2.0,44.0,30.1,0.496,5.6,0.5,1.5,3.6,96.0,0.0,0.0,91.3,21
2023-08-30,ukwa,Ukwa Mine,Wednesday,8,562,456,106,18.86,High,equipment_downtime,1.6,39.5,30.4,0.463,6.4,1.5,0.4,4.5,95.4,0.0,0.0,95.9,19
2023-08-31,ukwa,Ukwa Mine,Thursday,8,574,449,125,21.78,High,equipment_downtime,9.4,38.3,29.5,0.55,8.5,3.2,0.5,4.8,93.9,0.2,0.0,98.9,18
2023-09-01,ukwa,Ukwa Mine,Friday,9,542,549,0,0.0,Low,nominal_operations,7.5,38.4,28.4,0.527,3.9,1.4,0.9,1.6,97.2,0.0,0.0,95.3,23
2023-09-02,ukwa,Ukwa Mine,Saturday,9,537,269,268,49.91,High,weather_stoppage,30.2,46.9,24.1,0.535,3.6,1.0,0.7,1.9,97.4,0.0,3.7,87.4,13
2023-09-03,ukwa,Ukwa Mine,Sunday,9,540,461,79,14.63,Medium,equipment_downtime,11.6,37.9,26.4,0.535,5.1,0.5,0.5,4.1,96.4,0.0,0.0,91.0,22
2023-09-04,ukwa,Ukwa Mine,Monday,9,541,87,454,83.92,High,weather_stoppage,66.8,54.0,24.6,0.563,25.5,7.0,1.9,16.6,81.8,0.0,9.5,89.0,5
